id_tbc_variable,regional_key,primary_category,category_lv_1,category_lv_2,category_deepest,shipping_rate,start_date,end_date
NULL,120128060000,NULL,Motors,Automotive,Equalizers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120128070000,NULL,Motors,Automotive,Changers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129020000,NULL,Motors,Automotive,In-Dash DVD & Video Receivers,329460,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129030000,NULL,Motors,Automotive,Headrest Video,260100,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129040000,NULL,Motors,Automotive,In-Dash Navigation,#N/A,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129050000,NULL,Motors,Automotive,In-Mirror Video,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129060000,NULL,Motors,Automotive,In-Visor Video,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129070000,NULL,Motors,Automotive,On-Dash Video,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129080000,NULL,Motors,Automotive,Overhead Video,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120129110000,NULL,Motors,Automotive,Vehicle Backup Cameras,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120130030000,NULL,Motors,Automotive,Keyless Entry,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120130050000,NULL,Motors,Automotive,Steering Wheel Locking Devices,190740,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131020000,NULL,Motors,Automotive,Radar detectors,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131030000,NULL,Motors,Automotive,CB Radios & Scanners,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131040000,NULL,Motors,Automotive,Two- Way Radios,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131060000,NULL,Motors,Automotive,Car Dash Mounting Kits,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131070000,NULL,Motors,Automotive,Cell Phone Accessories,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131050000,NULL,Motors,Automotive,Audio & Video Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,312120,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120131110000,NULL,Motors,Automotive,Other Electronic Gadgets,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120501010000,NULL,Motors,Motorcycle,"Axles, Bearings & Seals",208080,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120501020000,NULL,Motors,Motorcycle,Tape & Trim,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120501120000,NULL,Motors,Motorcycle,Wheels & Tires Accessories,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120501060000,NULL,Motors,Motorcycle,Valve Caps & Stems,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120501080000,NULL,Motors,Motorcycle,Wheels & Rims,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120501090000,NULL,Motors,Motorcycle,"Wheel Bearings, Hardware & Spacers",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,120501120000,NULL,Motors,Motorcycle,Wheels & Tires Accessories,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101080000,NULL,"Media, Music & Books",Books,Toddlers' Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101100000,NULL,"Media, Music & Books",Books,Children's Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101110000,NULL,"Media, Music & Books",Books,Religion Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101190000,NULL,"Media, Music & Books",Books,Entertainment Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101210000,NULL,"Media, Music & Books",Books,Art Books,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101260000,NULL,"Media, Music & Books",Books,Professional Books,208080,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101320000,NULL,"Media, Music & Books",Books,Travel Books,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130101340400,NULL,"Media, Music & Books",Books,Dictionaries,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102010000,NULL,"Media, Music & Books",Books,Literature,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102070000,NULL,"Media, Music & Books",Books,Babies' Books,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102080000,NULL,"Media, Music & Books",Books,Toddlers' Books,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102100000,NULL,"Media, Music & Books",Books,Children's Books,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102210000,NULL,"Media, Music & Books",Books,Art Books,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102260000,NULL,"Media, Music & Books",Books,Professional Books,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102300000,NULL,"Media, Music & Books",Books,Self Help,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102310000,NULL,"Media, Music & Books",Books,Sport Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102330000,NULL,"Media, Music & Books",Books,Study Aids & Exam Preparations,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102340100,NULL,"Media, Music & Books",Books,Language Learning & Teaching,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102340200,NULL,"Media, Music & Books",Books,Linguistics,208080,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130102340400,NULL,"Media, Music & Books",Books,Dictionaries,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130103020000,NULL,"Media, Music & Books",Books,Lifestyle Books,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130103060000,NULL,"Media, Music & Books",Books,Calendars,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130103080000,NULL,"Media, Music & Books",Books,Toddlers' Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130103100000,NULL,"Media, Music & Books",Books,Children's Books,190740,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130103210000,NULL,"Media, Music & Books",Books,Art Books,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130103310000,NULL,"Media, Music & Books",Books,Sport Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130103320000,NULL,"Media, Music & Books",Books,Travel Books,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130105010000,NULL,"Media, Music & Books",Books,Wall calendars,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130105020000,NULL,"Media, Music & Books",Books,Mini wall calendars,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130105040000,NULL,"Media, Music & Books",Books,planners,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130201010000,NULL,"Media, Music & Books",eBooks,Literature,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130203120000,NULL,"Media, Music & Books",eBooks,Pre Sell eBooks,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130203170000,NULL,"Media, Music & Books",eBooks,Law eBooks,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130310000000,NULL,"Media, Music & Books",Magazines,Land and House Magazines,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130315000000,NULL,"Media, Music & Books",Magazines,Mom and Babies Magazines,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130318000000,NULL,"Media, Music & Books",Magazines,Films Magazines,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130319000000,NULL,"Media, Music & Books",Magazines,Music Magazines,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130401000000,NULL,"Media, Music & Books",Movies,Action,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130404000000,NULL,"Media, Music & Books",Movies,Educational,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130605000000,NULL,"Media, Music & Books",Music,Alternative Rock,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130608000000,NULL,"Media, Music & Books",Music,Classical,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130610000000,NULL,"Media, Music & Books",Music,Electronic,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130613000000,NULL,"Media, Music & Books",Music,Metal & Hard Rock,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130615000000,NULL,"Media, Music & Books",Music,Jazz,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130702010000,NULL,"Media, Music & Books",Musical Instruments,Electric Guitars,346800,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130702020000,NULL,"Media, Music & Books",Musical Instruments,Acoustic Guitars,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130702050000,NULL,"Media, Music & Books",Musical Instruments,Effects Pedals,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130702080000,NULL,"Media, Music & Books",Musical Instruments,Ukulele,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130703010000,NULL,"Media, Music & Books",Musical Instruments,Electric Bass Guitars,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130703030000,NULL,"Media, Music & Books",Musical Instruments,Bass Amplifiers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130704020000,NULL,"Media, Music & Books",Musical Instruments,Clarinet,277440,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130704030000,NULL,"Media, Music & Books",Musical Instruments,Oboe,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130706010000,NULL,"Media, Music & Books",Musical Instruments,Drum Sets,346800,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130706020000,NULL,"Media, Music & Books",Musical Instruments,Electronic Drums,225420,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130707010000,NULL,"Media, Music & Books",Musical Instruments,Portable Keyboards,242760,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130707030000,NULL,"Media, Music & Books",Musical Instruments,Synthesizers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130707050000,NULL,"Media, Music & Books",Musical Instruments,Folk & World Keyboards,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130707060000,NULL,"Media, Music & Books",Musical Instruments,Acoustic Pianos,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130708020000,NULL,"Media, Music & Books",Musical Instruments,Karaoke,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130708030000,NULL,"Media, Music & Books",Musical Instruments,Lighting,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130708040000,NULL,"Media, Music & Books",Musical Instruments,Electronic Music,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710010000,NULL,"Media, Music & Books",Musical Instruments,Brass Instruments,#N/A,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710020000,NULL,"Media, Music & Books",Musical Instruments,Concert Percussion,#N/A,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710040000,NULL,"Media, Music & Books",Musical Instruments,Violins,260100,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710080000,NULL,"Media, Music & Books",Musical Instruments,Orchestral Strings Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710100000,NULL,"Media, Music & Books",Musical Instruments,Marching Percussion Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711020000,NULL,"Media, Music & Books",Musical Instruments,Drum & Percussion Accessories,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711030000,NULL,"Media, Music & Books",Musical Instruments,Keyboard Accessories,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711060000,NULL,"Media, Music & Books",Musical Instruments,Orchestral Strings Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711080000,NULL,"Media, Music & Books",Musical Instruments,Marching Percussion Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711090000,NULL,"Media, Music & Books",Musical Instruments,Folk & World Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130712000000,NULL,"Media, Music & Books",Musical Instruments,Traditional instruments,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,141601000000,NULL,Groceries,Tobacco,Cigarettes,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,141603000000,NULL,Groceries,Tobacco,Lighters & Matches,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,161002050100,NULL,Digital Goods,Digital Vouchers,eVouchers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170000000000,NULL,Watches Sunglasses Jewellery,,Watches Sunglasses Jewellery,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170401020000,NULL,Watches Sunglasses Jewellery,Eyewear,Women,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170402010500,NULL,Watches Sunglasses Jewellery,Eyewear,Fashion glasses,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170401010000,NULL,Watches Sunglasses Jewellery,Eyewear,Men,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170402020500,NULL,Watches Sunglasses Jewellery,Eyewear,Fashion glasses,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170401040000,NULL,Watches Sunglasses Jewellery,Eyewear,Kids,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170401040000,NULL,Watches Sunglasses Jewellery,Eyewear,Kids,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090404,NULL,Watches Sunglasses Jewellery,Jewellery,Stud earrings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090402,NULL,Watches Sunglasses Jewellery,Jewellery,Drop earrings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090403,NULL,Watches Sunglasses Jewellery,Jewellery,Hoop earrings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090401,NULL,Watches Sunglasses Jewellery,Jewellery,Clip earrings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090100,NULL,Watches Sunglasses Jewellery,Jewellery,Necklaces,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090100,NULL,Watches Sunglasses Jewellery,Jewellery,Necklaces,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090200,NULL,Watches Sunglasses Jewellery,Jewellery,Pendants,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090100,NULL,Watches Sunglasses Jewellery,Jewellery,Necklaces,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090100,NULL,Watches Sunglasses Jewellery,Jewellery,Necklaces,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090100,NULL,Watches Sunglasses Jewellery,Jewellery,Necklaces,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091000,NULL,Watches Sunglasses Jewellery,Jewellery,Jewellery sets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090600,NULL,Watches Sunglasses Jewellery,Jewellery,Brooches,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090800,NULL,Watches Sunglasses Jewellery,Jewellery,Hair accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090900,NULL,Watches Sunglasses Jewellery,Jewellery,Body jewellery,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091200,NULL,Watches Sunglasses Jewellery,Jewellery,DIY accessories and others,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091200,NULL,Watches Sunglasses Jewellery,Jewellery,DIY accessories and others,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091200,NULL,Watches Sunglasses Jewellery,Jewellery,DIY accessories and others,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091000,NULL,Watches Sunglasses Jewellery,Jewellery,Jewellery sets,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090500,NULL,Watches Sunglasses Jewellery,Jewellery,Rings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090500,NULL,Watches Sunglasses Jewellery,Jewellery,Rings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170202080100,NULL,Watches Sunglasses Jewellery,Jewellery,Necklaces,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170202080300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170202080500,NULL,Watches Sunglasses Jewellery,Jewellery,Rings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170202080600,NULL,Watches Sunglasses Jewellery,Jewellery,Shirt accessories and others,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170202080600,NULL,Watches Sunglasses Jewellery,Jewellery,Shirt accessories and others,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170202080500,NULL,Watches Sunglasses Jewellery,Jewellery,Rings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170203040000,NULL,Watches Sunglasses Jewellery,Jewellery,Fashion Jewellery,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170301000000,NULL,Watches Sunglasses Jewellery,Watches,Women,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170301010000,NULL,Watches Sunglasses Jewellery,Watches,Casual,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170301020000,NULL,Watches Sunglasses Jewellery,Watches,Business,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170301030000,NULL,Watches Sunglasses Jewellery,Watches,Fashion,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170302000000,NULL,Watches Sunglasses Jewellery,Watches,Men,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170302010000,NULL,Watches Sunglasses Jewellery,Watches,Casual,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170302020000,NULL,Watches Sunglasses Jewellery,Watches,Business,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170302030000,NULL,Watches Sunglasses Jewellery,Watches,Fashion,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170302040000,NULL,Watches Sunglasses Jewellery,Watches,Sports,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170302040000,NULL,Watches Sunglasses Jewellery,Watches,Sports,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170302060000,NULL,Watches Sunglasses Jewellery,Watches,Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170303000000,NULL,Watches Sunglasses Jewellery,Watches,Kids,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170303010000,NULL,Watches Sunglasses Jewellery,Watches,Boys,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170303020000,NULL,Watches Sunglasses Jewellery,Watches,Girls,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180101010000,NULL,Mother & Baby,Feeding,Maternal,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180102040000,NULL,Mother & Baby,Feeding,Snack Foods,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180104010000,NULL,Mother & Baby,Feeding,Bottle Nipples & Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180104020000,NULL,Mother & Baby,Feeding,Bottle Tote Bags,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180104030000,NULL,Mother & Baby,Feeding,Bottles,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180104040000,NULL,Mother & Baby,Feeding,Formula Dispensers & Mixers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180105010000,NULL,Mother & Baby,Feeding,Breast Pumps,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180105010000,NULL,Mother & Baby,Feeding,Breast Pumps,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180105010000,NULL,Mother & Baby,Feeding,Breast Pumps,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180105050000,NULL,Mother & Baby,Feeding,Breast Pump Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180105030000,NULL,Mother & Baby,Feeding,Nursing Covers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180106000000,NULL,Mother & Baby,Feeding,Food Blenders,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180108010000,NULL,Mother & Baby,Feeding,Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180108020000,NULL,Mother & Baby,Feeding,Booster & Hook-On Seats,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180108030000,NULL,Mother & Baby,Feeding,Highchairs,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180108040000,NULL,Mother & Baby,Feeding,Pillow and covers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180109020000,NULL,Mother & Baby,Feeding,Foot Stools,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180201000000,NULL,Mother & Baby,Pacifiers & Accessories,Leashes & Cases,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180202000000,NULL,Mother & Baby,Pacifiers & Accessories,Pacifiers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180301010000,NULL,Mother & Baby,Diapering & Potty,Changing Tables,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180301020000,NULL,Mother & Baby,Diapering & Potty,Pads & Covers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302000000,NULL,Mother & Baby,Diapering & Potty,Cloth Diapers & Accessories,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302040000,NULL,Mother & Baby,Diapering & Potty,Laundry Detergent,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302060000,NULL,Mother & Baby,Diapering & Potty,Wet Bags,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302070000,NULL,Mother & Baby,Diapering & Potty,Covers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180303000000,NULL,Mother & Baby,Diapering & Potty,Disposable Diapers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180304000000,NULL,Mother & Baby,Diapering & Potty,Diaper Bags,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180304000000,NULL,Mother & Baby,Diapering & Potty,Diaper Bags,138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180304000000,NULL,Mother & Baby,Diapering & Potty,Diaper Bags,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180304000000,NULL,Mother & Baby,Diapering & Potty,Diaper Bags,173400,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180304000000,NULL,Mother & Baby,Diapering & Potty,Diaper Bags,173400,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180306010000,NULL,Mother & Baby,Diapering & Potty,Wipes & Refills,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401010000,NULL,Mother & Baby,Nursery,Blankets & Wrappers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401020100,NULL,Mother & Baby,Nursery,Bed Skirts,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401020200,NULL,Mother & Baby,Nursery,Bedding Sets,173400,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401020300,NULL,Mother & Baby,Nursery,Bumpers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401020400,NULL,Mother & Baby,Nursery,Mattress Pads,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401030000,NULL,Mother & Baby,Nursery,Crib Bedding,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401040000,NULL,Mother & Baby,Nursery,"Pillows, Protector & Cases",17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401040000,NULL,Mother & Baby,Nursery,"Pillows, Protector & Cases",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401050000,NULL,Mother & Baby,Nursery,Playard Bedding,190740,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401060000,NULL,Mother & Baby,Nursery,Quilts & Bed Covers,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401070100,NULL,Mother & Baby,Nursery,Bed Skirts,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401070200,NULL,Mother & Baby,Nursery,Bedding Sets,156060,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401070300,NULL,Mother & Baby,Nursery,Mattress Pads,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401070400,NULL,Mother & Baby,Nursery,Sheets,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401080300,NULL,Mother & Baby,Nursery,Portable Crib Mattresses,138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180402010000,NULL,Mother & Baby,Nursery,Armoires,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180402040000,NULL,Mother & Baby,Nursery,Bassinets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
