id_tbc_variable,regional_key,primary_category,category_lv_1,category_lv_2,category_deepest,shipping_rate,start_date,end_date
NULL,190309000000,NULL,Toys & Games,Baby & Toddler Toys,Mirrors,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190310000000,NULL,Toys & Games,Baby & Toddler Toys,Music & Sound,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190312000000,NULL,Toys & Games,Baby & Toddler Toys,Rattles,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190313000000,NULL,Toys & Games,Baby & Toddler Toys,Rocking & Spring Ride-Ons,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190314000000,NULL,Toys & Games,Baby & Toddler Toys,Shape Sorters,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190317000000,NULL,Toys & Games,Baby & Toddler Toys,Stick Horses,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190401000000,NULL,Toys & Games,Blocks & Building Toys,Building Sets,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190403000000,NULL,Toys & Games,Blocks & Building Toys,Marble Runs,119294,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190404000000,NULL,Toys & Games,Blocks & Building Toys,Stacking Blocks,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190502000000,NULL,Toys & Games,Dolls & Accessories,Dollhouse Accessories,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190504000000,NULL,Toys & Games,Dolls & Accessories,Dolls,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190602010000,NULL,Toys & Games,Dress Up & Pretend Play,Bracelets,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190602020000,NULL,Toys & Games,Dress Up & Pretend Play,Jewelry Music Boxes,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190602030000,NULL,Toys & Games,Dress Up & Pretend Play,Makeup,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190602050000,NULL,Toys & Games,Dress Up & Pretend Play,Purses,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190602060000,NULL,Toys & Games,Dress Up & Pretend Play,Rings,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190602070000,NULL,Toys & Games,Dress Up & Pretend Play,Vanity Cases,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603010000,NULL,Toys & Games,Dress Up & Pretend Play,Kids & Baby,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603020000,NULL,Toys & Games,Dress Up & Pretend Play,Men,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603030000,NULL,Toys & Games,Dress Up & Pretend Play,Women,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603040000,NULL,Toys & Games,Dress Up & Pretend Play,Hats & Caps,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603050000,NULL,Toys & Games,Dress Up & Pretend Play,Shoes,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603080000,NULL,Toys & Games,Dress Up & Pretend Play,Eyelashes & Eyeglasses,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603090000,NULL,Toys & Games,Dress Up & Pretend Play,Wigs & Masks,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190603120000,NULL,Toys & Games,Dress Up & Pretend Play,Tableware & Serving,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604020100,NULL,Toys & Games,Dress Up & Pretend Play,Cash Registers,187462,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604030000,NULL,Toys & Games,Dress Up & Pretend Play,Housekeeping,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604040000,NULL,Toys & Games,Dress Up & Pretend Play,Kitchen Toys,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604040000,NULL,Toys & Games,Dress Up & Pretend Play,Kitchen Toys,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604040000,NULL,Toys & Games,Dress Up & Pretend Play,Kitchen Toys,153378,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604040000,NULL,Toys & Games,Dress Up & Pretend Play,Kitchen Toys,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604060000,NULL,Toys & Games,Dress Up & Pretend Play,Medical Kits,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604070000,NULL,Toys & Games,Dress Up & Pretend Play,Money & Banking,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190604080000,NULL,Toys & Games,Dress Up & Pretend Play,Paper & Magnetic Dolls,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190801000000,NULL,Toys & Games,Electronic Toys,Cameras & Camcorders,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190802000000,NULL,Toys & Games,Electronic Toys,Dance Mats,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190803000000,NULL,Toys & Games,Electronic Toys,Electronic Pets & Robotics,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190804000000,NULL,Toys & Games,Electronic Toys,Tablets,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190806000000,NULL,Toys & Games,Electronic Toys,"Calculator, Dictionairies & Translators",17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190809000000,NULL,Toys & Games,Electronic Toys,Plug & Play Video Games,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190811000000,NULL,Toys & Games,Electronic Toys,Walkie Talkies,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190901000000,NULL,Toys & Games,Learning & Education,Basic & Life Skills Toys,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190902010000,NULL,Toys & Games,Learning & Education,Activity Gym & Playmats,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190902020000,NULL,Toys & Games,Learning & Education,Shapes & Colors,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190902030000,NULL,Toys & Games,Learning & Education,Sorting & Stacking,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190903020000,NULL,Toys & Games,Learning & Education,Electronic Learning Toys,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190903050000,NULL,Toys & Games,Learning & Education,Electronic Software & Books,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190904000000,NULL,Toys & Games,Learning & Education,Flash Cards,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190906000000,NULL,Toys & Games,Learning & Education,Habitats,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190909030000,NULL,Toys & Games,Learning & Education,Keyboards & Pianos,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190909050000,NULL,Toys & Games,Learning & Education,Musical Toys,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190910010000,NULL,Toys & Games,Learning & Education,"Diaries, Journals & Notebooks",34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190910020000,NULL,Toys & Games,Learning & Education,Magnetic Letters & Words,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,119294,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,102252,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191001000000,NULL,Toys & Games,Party Supplies,Balloons,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191002000000,NULL,Toys & Games,Party Supplies,"Banners, Streamers & Confetti",0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191004000000,NULL,Toys & Games,Party Supplies,Aprons,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191008000000,NULL,Toys & Games,Party Supplies,Party Packs & Sets,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191009000000,NULL,Toys & Games,Party Supplies,Party Tableware,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191101000000,NULL,Toys & Games,Puzzle,3-D Puzzles,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191102000000,NULL,Toys & Games,Puzzle,Brain Teasers,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191103000000,NULL,Toys & Games,Puzzle,Floor Puzzles,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191105000000,NULL,Toys & Games,Puzzle,Pegged Puzzles,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191106000000,NULL,Toys & Games,Puzzle,Puzzle Accessories,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191107000000,NULL,Toys & Games,Puzzle,Puzzle Play Mats,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191200000000,NULL,Toys & Games,Ball Pits & Accessories,Ball Pits & Accessories,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191301000000,NULL,Toys & Games,Beanbags & Foot Bags,Bean Bag Game Sets,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191302000000,NULL,Toys & Games,Beanbags & Foot Bags,Foot Bags,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191401010000,NULL,Toys & Games,Sports & Outdoor Play,Airplane Construction Kits,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191403010000,NULL,Toys & Games,Sports & Outdoor Play,Kites,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191403020000,NULL,Toys & Games,Sports & Outdoor Play,Kite Accessories,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191403030000,NULL,Toys & Games,Sports & Outdoor Play,Wind Spinners,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191404040000,NULL,Toys & Games,Sports & Outdoor Play,Flying Discs,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191405000000,NULL,Toys & Games,Sports & Outdoor Play,Marble Games,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191407020000,NULL,Toys & Games,Sports & Outdoor Play,Kids Scooters,#N/A,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191407050000,NULL,Toys & Games,Sports & Outdoor Play,Kids Skates,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191407060000,NULL,Toys & Games,Sports & Outdoor Play,Ride-on,204504,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191407070000,NULL,Toys & Games,Sports & Outdoor Play,Pedal Cars,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191407080000,NULL,Toys & Games,Sports & Outdoor Play,Wagons,85210,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191417020000,NULL,Toys & Games,Sports & Outdoor Play,Sprinklers & Water Slides,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191417040000,NULL,Toys & Games,Sports & Outdoor Play,"Water Tubes, Pool Loungers & Rafts",68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191417050000,NULL,Toys & Games,Sports & Outdoor Play,Water Toys & Pool Games,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191417060000,NULL,Toys & Games,Sports & Outdoor Play,Body Boards & Kneeboards,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191417070000,NULL,Toys & Games,Sports & Outdoor Play,Water Blaster & Soakers,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191407120000,NULL,Toys & Games,Sports & Outdoor Play,Foam Play,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191407130200,NULL,Toys & Games,Sports & Outdoor Play,Parts and Refills,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191408020000,NULL,Toys & Games,Sports & Outdoor Play,Freestanding Slides,153378,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191408040000,NULL,Toys & Games,Sports & Outdoor Play,Play & Swing Sets,170420,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191408060000,NULL,Toys & Games,Sports & Outdoor Play,Seesaws,0,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191409000000,NULL,Toys & Games,Sports & Outdoor Play,Play Tents & Tunnels,153378,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191411000000,NULL,Toys & Games,Sports & Outdoor Play,Pogo Sticks & Hoppers,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191412000000,NULL,Toys & Games,Sports & Outdoor Play,Sleeping Bags,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191413010100,NULL,Toys & Games,Sports & Outdoor Play,Baseball Bats,68168,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191413010200,NULL,Toys & Games,Sports & Outdoor Play,Baseballs,17042,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191413010300,NULL,Toys & Games,Sports & Outdoor Play,Batting Gloves,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191413010500,NULL,Toys & Games,Sports & Outdoor Play,Helmets,119294,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191413010600,NULL,Toys & Games,Sports & Outdoor Play,Plastic Balls,51126,1900-01-01 00:00:00,2017-11-04 23:59:59
NULL,191413010700,NULL,Toys & Games,Sports & Outdoor Play,Protective Gear,34084,1900-01-01 00:00:00,2017-11-04 23:59:59
